true_char,pred_topk,pred1,context
即,即其王五正,即,唯 四 年 二 月 ， 既 生 霸 戊 戌 ， 王 在 周 師 彔 宮 ， 各 大 室 ， 位 ， 馬 共 佑 ， 王 乎 史 册 賜 靳 、 鞹 芾 、 鋚 勒 ， 對 揚 天 子 休 ， 用 作 文 考 寶 ， 其 萬 年 ， 子 子 孫 孫 其 寶 ， 木 羊 册 。
子,子弟孫兄臣,子,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
鐘,鐘鍾鼓牢鼎,鐘,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
以,以不敢乃能,以,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
壽,睫光月目壽,睫,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
受,王之受明侯,王,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
命,以命聞率惟,以,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
之,之同有不永,之,唯 王 正 月 ， 初 吉 乙 巳 ， □ 勾 之 孫 □ 亘 □ 喪 ， 王 欲 復 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 賓 客 ， 誌 勞 諸 侯 ， 往 矣 ， 余 之 客 ， 酓 酓 孔 協 ， 萬 世 ， 無 疾 自 下 ， 允 位 ， 同 汝 利 ， 台 孫 皆 永 寶 。
牡,牡馬牝之牛,牡,庚 伐 陸 ， 睪 其 王 ， 𬟰 方 相 乘 牡 ， 釗 不 □ 其 王 乘 ， 與 以 □ 師 。
子,子大二弟孫,子,楚 季 苟 作 尊 媵 盤 ， 其 子 孫 孫 ， 永 寶 用 享 。
厥,厥大之于天,厥,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 斁 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
不,不于弗有克,不,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 斁 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
九,三二九五六,三,唯 王 于 伐 楚 ， 伯 在 炎 ， 唯 月 ， 既 死 霸 丁 丑 ， 作 册 夨 尊 宜 于 王 姜 ， 姜 賞 令 貝 十 、 臣 十 家 、 鬲 百 人 。
太,帝公王武太,帝,唯 王 正 月 ， 初 吉 丁 亥 ， 黃 子 伯 克 作 仲 嬴 [ UNK - 10162 - 0 ] 媵 盤 ， 用 祈 眉 壽 萬 無 疆 ， 子 子 孫 孫 ， 永 寶 用 。
之,之福德也天,之,唯 王 正 月 ， 初 吉 丁 亥 ， 黃 子 伯 克 作 仲 嬴 [ UNK - 10162 - 0 ] 媵 盤 ， 用 祈 眉 壽 萬 無 疆 ， 子 子 孫 孫 ， 永 寶 用 。
齊,晉齊衛諸武,晉,侯 作 媵 寬 孟 姜 膳 敦 。
王,王命乃帝既,王,冊 命 尹 ， 賜 赤 芾 、 幽 衡 、 鋚 勒 。
王,王季仲宋公,王,五 年 三 月 ， 既 死 霸 庚 寅 ， 初 格 伐 玁 于 𫊣 。
辛,癸己乙辛丁,癸,亥 ， 王 在 寢 ， 賞 寢 敄 □ 貝 朋 ， 用 作 祖 癸 寶 尊 。
盂,王乃盂使皆,王,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
馬,馬車牛匹士,馬,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
牛,馬車牛匹士,馬,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
氏,虎之氏豹牙,虎,五 年 正 月 己 丑 ， 琱 甥 有 事 ， 召 來 合 事 ， 余 獻 氏 以 壺 ， 告 曰 ： 以 君 氏 令 曰 ， 余 老 公 ， 僕 庸 土 田 多 ， 弋 伯 從 許 ， 公 宕 其 ， 汝 則 宕 貳 ， 公 宕 其 貳 ， 汝 則 宕 其 ， 余 惠 于 君 氏 大 璋 ， 報 帛 束 、 璜 ， 召 伯 虎 曰 ： 余 訊 ， 我 考 我 母 令 ， 余 弗 亂 ， 余 或 致 我 考 我 母 令 ， 甥 則 覲 圭 。
其,其我之汝予,其,五 年 正 月 己 丑 ， 琱 甥 有 事 ， 召 來 合 事 ， 余 獻 氏 以 壺 ， 告 曰 ： 以 君 氏 令 曰 ， 余 老 公 ， 僕 庸 土 田 多 ， 弋 伯 從 許 ， 公 宕 其 ， 汝 則 宕 貳 ， 公 宕 其 貳 ， 汝 則 宕 其 ， 余 惠 于 君 氏 大 璋 ， 報 帛 束 、 璜 ， 召 伯 虎 曰 ： 余 訊 ， 我 考 我 母 令 ， 余 弗 亂 ， 余 或 致 我 考 我 母 令 ， 甥 則 覲 圭 。
敢,敢能用克不,敢,五 年 正 月 己 丑 ， 琱 甥 有 事 ， 召 來 合 事 ， 余 獻 氏 以 壺 ， 告 曰 ： 以 君 氏 令 曰 ， 余 老 公 ， 僕 庸 土 田 多 ， 弋 伯 從 許 ， 公 宕 其 ， 汝 則 宕 貳 ， 公 宕 其 貳 ， 汝 則 宕 其 ， 余 惠 于 君 氏 大 璋 ， 報 帛 束 、 璜 ， 召 伯 虎 曰 ： 余 訊 ， 我 考 我 母 令 ， 余 弗 亂 ， 余 或 致 我 考 我 母 令 ， 甥 則 覲 圭 。
孫,也焉孫生歸,也,曾 伯 文 自 作 寶 ， 用 賜 眉 、 黃 耇 ， 其 萬 年 ， 子 子 孫 。
戊,甲壬丙庚戊,甲,王 卅 又 四 祀 ， 唯 五 月 既 午 ， 王 在 京 ， 禘 於 昭 王 ， 鮮 蔑 ， 王 𬔧 ， 玉 三 ， 貝 廿 朋 ， 對 王 休 ， 用 作 ， 子 孫 其 永 寶 。
京,京戎王郢楚,京,十 月 ， 用 玁 放 𬌐 ， 廣 伐 師 ， 告 追 于 王 ， 命 武 公 遣 元 士 ， 羞 追 于 京 師 ， 武 公 多 友 率 公 車 ， 羞 追 于 京 師 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 多 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 以 車 折 首 二 百 又 □ 又 五 人 ， 訊 廿 又 三 人 ， 俘 戎 車 百 乘 十 又 七 乘 ， 卒 復 人 俘 ， 搏 于 共 ， 折
命,使以命帥及,使,十 月 ， 用 玁 放 𬌐 ， 廣 伐 師 ， 告 追 于 王 ， 命 武 公 遣 元 士 ， 羞 追 于 京 師 ， 武 公 多 友 率 公 車 ， 羞 追 于 京 師 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 多 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 以 車 折 首 二 百 又 □ 又 五 人 ， 訊 廿 又 三 人 ， 俘 戎 車 百 乘 十 又 七 乘 ， 卒 復 人 俘 ， 搏 于 共 ， 折
友,友子朋將弟,友,十 月 ， 用 玁 放 𬌐 ， 廣 伐 師 ， 告 追 于 王 ， 命 武 公 遣 元 士 ， 羞 追 于 京 師 ， 武 公 多 友 率 公 車 ， 羞 追 于 京 師 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 多 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 以 車 折 首 二 百 又 □ 又 五 人 ， 訊 廿 又 三 人 ， 俘 戎 車 百 乘 十 又 七 乘 ， 卒 復 人 俘 ， 搏 于 共 ， 折
公,戎公其乘馬,戎,十 月 ， 用 玁 放 𬌐 ， 廣 伐 師 ， 告 追 于 王 ， 命 武 公 遣 元 士 ， 羞 追 于 京 師 ， 武 公 多 友 率 公 車 ， 羞 追 于 京 師 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 多 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 以 車 折 首 二 百 又 □ 又 五 人 ， 訊 廿 又 三 人 ， 俘 戎 車 百 乘 十 又 七 乘 ， 卒 復 人 俘 ， 搏 于 共 ， 折
執,執取有以去,執,十 月 ， 用 玁 放 𬌐 ， 廣 伐 師 ， 告 追 于 王 ， 命 武 公 遣 元 士 ， 羞 追 于 京 師 ， 武 公 多 友 率 公 車 ， 羞 追 于 京 師 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 多 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 以 車 折 首 二 百 又 □ 又 五 人 ， 訊 廿 又 三 人 ， 俘 戎 車 百 乘 十 又 七 乘 ， 卒 復 人 俘 ， 搏 于 共 ， 折
以,以乃不王遂,以,嚴 天 之 命 ， 入 城 不 賡 ， 侍 稔 歲 ， 吉 日 初 庚 ， 吳 王 光 之 穆 贈 舒 金 ， 青 鋁 尃 皇 ， 作 持 。
賜,賜予與使及,賜,拜 𩒨 首 ， 休 朕 寶 君 公 伯 ， 厥 臣 弟 井 五 㮛 ， 賜 𧙧 冑 、 干 戈 ， 弗 敢 望 公 伯 休 ， 揚 伯 休 。
子,王子季惟曾,王,越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 總 ， 於 之 學 ， 𧻚 𧻚 哉 ， 弼 ， 往 捍 庶 盟 ， 以 祇 光 朕 ， 今 余 其 念 乃 有 齋 休 祝 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 其 用 茲 ， 綏 安 乃 壽 ， 思 逸 樂 ， 勿 有 不 義 ， 之 於 不 ， 唯 王 命 ， 元 ， 乃 德 ， 孫 永 保 。
王,王葬公君日,王,四 年 二 月 ， 既 生 霸 戊 戌 ， 在 周 師 彔 宮 ， 各 大 室 ， 即 ， 馬 共 佑 ， 王 乎 史 賜 靳 、 鞹 芾 、 鋚 勒 ， 敢 揚 天 子 休 ， 用 作 文 考 寶 𣪕 ， 其 萬 年 ， 子 子 孫 孫 其 永 ， 木 羊 册 。
位,位帝王皇宮,位,四 年 二 月 ， 既 生 霸 戊 戌 ， 在 周 師 彔 宮 ， 各 大 室 ， 即 ， 馬 共 佑 ， 王 乎 史 賜 靳 、 鞹 芾 、 鋚 勒 ， 敢 揚 天 子 休 ， 用 作 文 考 寶 𣪕 ， 其 萬 年 ， 子 子 孫 孫 其 永 ， 木 羊 册 。
曰,曰卒云薨問,曰,王 正 月 ， 初 吉 丁 亥 ， 呂 ： 余 畢 公 之 孫 、 呂 伯 之 子 ， 余 頡 事 君 ， 余 狩 武 ， 爲 余 鐘 ， 玄 鋁 ， 大 鐘 肆 ， 其 四 堵 ， 矯 矯 其 龍 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 玉 鼓 ， 余 不 敢 爲 驕 ， 我 以 孝 ， 樂 我 先 祖 ， 以 祈 眉 壽 ， 世 世 子 孫 ， 永 以 爲 寶 。
作,以鼓爰作乃,以,王 正 月 ， 初 吉 丁 亥 ， 呂 ： 余 畢 公 之 孫 、 呂 伯 之 子 ， 余 頡 事 君 ， 余 狩 武 ， 爲 余 鐘 ， 玄 鋁 ， 大 鐘 肆 ， 其 四 堵 ， 矯 矯 其 龍 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 玉 鼓 ， 余 不 敢 爲 驕 ， 我 以 孝 ， 樂 我 先 祖 ， 以 祈 眉 壽 ， 世 世 子 孫 ， 永 以 爲 寶 。
王,王何奚君若,王,若 曰 ： ， 丕 顯 文 、 武 受 ， 則 乃 祖 奠 周 邦 ， 今 余 命 嫡 官 邑 人 ， 先 虎 臣 後 庸 ： 西 門 夷 、 秦 夷 、 京 夷 、 、 師 、 側 薪 、 華 夷 、 夷 、 人 、 成 周 走 亞 、 、 秦 人 、 降 人 、 服 夷 ， 賜 玄 衣 純 、 緇 芾 、 衡 、 琱 、 厚 、 彤 蘇 、 鑾 旂 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 對 天 子 休 命 ，
命,命德天爵位,命,若 曰 ： ， 丕 顯 文 、 武 受 ， 則 乃 祖 奠 周 邦 ， 今 余 命 嫡 官 邑 人 ， 先 虎 臣 後 庸 ： 西 門 夷 、 秦 夷 、 京 夷 、 、 師 、 側 薪 、 華 夷 、 夷 、 人 、 成 周 走 亞 、 、 秦 人 、 降 人 、 服 夷 ， 賜 玄 衣 純 、 緇 芾 、 衡 、 琱 、 厚 、 彤 蘇 、 鑾 旂 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 對 天 子 休 命 ，
夷,人夷氏馬薪,人,若 曰 ： ， 丕 顯 文 、 武 受 ， 則 乃 祖 奠 周 邦 ， 今 余 命 嫡 官 邑 人 ， 先 虎 臣 後 庸 ： 西 門 夷 、 秦 夷 、 京 夷 、 、 師 、 側 薪 、 華 夷 、 夷 、 人 、 成 周 走 亞 、 、 秦 人 、 降 人 、 服 夷 ， 賜 玄 衣 純 、 緇 芾 、 衡 、 琱 、 厚 、 彤 蘇 、 鑾 旂 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 對 天 子 休 命 ，
賓,賓于為其王,賓,王 正 月 ， 初 吉 乙 巳 ， □ 朱 之 孫 □ 亘 □ 喪 ， 王 欲 復 師 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 樂 客 ， 誌 勞 諸 侯 ， 往 矣 ， 之 客 ， 酓 酓 孔 協 ， 萬 世 後 ， 無 疾 自 下 ， 允 位 ， 同 汝 之 ， 台 孫 皆 永 寶 。
子,子孫公之季,子,季 苟 作 尊 媵 盤 ， 其 子 孫 孫 ， 永 寶 用 享 。
王,王何奚有大,王,若 曰 ： 父 ， 丕 顯 文 武 ， 天 引 厭 厥 德 配 我 有 周 ， 膺 大 命 ， 率 懷 不 廷 方 ， 亡 不 于 文 武 耿 光 ， 唯 天 壯 集 厥 ， 亦 唯 先 正 厥 辟 ， 爵 大 命 ， 肆 皇 天 亡 斁 ， 臨 保 有 周 ， 丕 鞏 先 王 配 命 ， 旻 疾 威 ， 司 余 小 子 弗 彶 ， 邦 曷 吉 ， 四 方 ， 大 縱 不 ， 烏 乎 ， 余 小 子 ， 湛 艱 ， 永 鞏 先
皇,惟唯皇俾率,惟,若 曰 ： 父 ， 丕 顯 文 武 ， 天 引 厭 厥 德 配 我 有 周 ， 膺 大 命 ， 率 懷 不 廷 方 ， 亡 不 于 文 武 耿 光 ， 唯 天 壯 集 厥 ， 亦 唯 先 正 厥 辟 ， 爵 大 命 ， 肆 皇 天 亡 斁 ， 臨 保 有 周 ， 丕 鞏 先 王 配 命 ， 旻 疾 威 ， 司 余 小 子 弗 彶 ， 邦 曷 吉 ， 四 方 ， 大 縱 不 ， 烏 乎 ， 余 小 子 ， 湛 艱 ， 永 鞏 先
命,德命福志威,德,若 曰 ： 父 ， 丕 顯 文 武 ， 天 引 厭 厥 德 配 我 有 周 ， 膺 大 命 ， 率 懷 不 廷 方 ， 亡 不 于 文 武 耿 光 ， 唯 天 壯 集 厥 ， 亦 唯 先 正 厥 辟 ， 爵 大 命 ， 肆 皇 天 亡 斁 ， 臨 保 有 周 ， 丕 鞏 先 王 配 命 ， 旻 疾 威 ， 司 余 小 子 弗 彶 ， 邦 曷 吉 ， 四 方 ， 大 縱 不 ， 烏 乎 ， 余 小 子 ， 湛 艱 ， 永 鞏 先
我,我不于天惟,我,若 曰 ： 父 ， 丕 顯 文 武 ， 天 引 厭 厥 德 配 我 有 周 ， 膺 大 命 ， 率 懷 不 廷 方 ， 亡 不 于 文 武 耿 光 ， 唯 天 壯 集 厥 ， 亦 唯 先 正 厥 辟 ， 爵 大 命 ， 肆 皇 天 亡 斁 ， 臨 保 有 周 ， 丕 鞏 先 王 配 命 ， 旻 疾 威 ， 司 余 小 子 弗 彶 ， 邦 曷 吉 ， 四 方 ， 大 縱 不 ， 烏 乎 ， 余 小 子 ， 湛 艱 ， 永 鞏 先
天,天克有旻不,天,若 曰 ： 父 ， 丕 顯 文 武 ， 天 引 厭 厥 德 配 我 有 周 ， 膺 大 命 ， 率 懷 不 廷 方 ， 亡 不 于 文 武 耿 光 ， 唯 天 壯 集 厥 ， 亦 唯 先 正 厥 辟 ， 爵 大 命 ， 肆 皇 天 亡 斁 ， 臨 保 有 周 ， 丕 鞏 先 王 配 命 ， 旻 疾 威 ， 司 余 小 子 弗 彶 ， 邦 曷 吉 ， 四 方 ， 大 縱 不 ， 烏 乎 ， 余 小 子 ， 湛 艱 ， 永 鞏 先
