true_char,pred_topk,pred1,context
呂,師叔陳王黃,師,"唯王正月,初吉丁亥,曰:余畢公之孫、呂伯子,余頡事君,余狩,作爲余鐘,玄鋁,大八肆,其四堵,矯矯其,既伸暢虡 ,大鐘既懸,玉鼓,余不敢爲驕,我以孝,樂我先祖,以祈眉壽,世世子孫,永以爲寶。"
武,金父貝子友,金,"唯王正月,初吉丁亥,曰:余畢公之孫、呂伯子,余頡事君,余狩,作爲余鐘,玄鋁,大八肆,其四堵,矯矯其,既伸暢虡 ,大鐘既懸,玉鼓,余不敢爲驕,我以孝,樂我先祖,以祈眉壽,世世子孫,永以爲寶。"
龍,音律聲弦容,音,"唯王正月,初吉丁亥,曰:余畢公之孫、呂伯子,余頡事君,余狩,作爲余鐘,玄鋁,大八肆,其四堵,矯矯其,既伸暢虡 ,大鐘既懸,玉鼓,余不敢爲驕,我以孝,樂我先祖,以祈眉壽,世世子孫,永以爲寶。"
庸,虎人事王逆,虎,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
復,樂築逆擇去,樂,"唯王正月,初吉乙巳,□朱勾之孫□亘□喪,王欲師,擇吉金,自作龢鐘,樂賓客,誌勞諸侯,往,余之客,酓酓 孔協,世後,無疾自下,允位,汝之利,台孫皆永寶。"
萬,乃及事若厥,乃,"唯王正月,初吉乙巳,□朱勾之孫□亘□喪,王欲師,擇吉金,自作龢鐘,樂賓客,誌勞諸侯,往,余之客,酓酓 孔協,世後,無疾自下,允位,汝之利,台孫皆永寶。"
同,與以唯俾擇,與,"唯王正月,初吉乙巳,□朱勾之孫□亘□喪,王欲師,擇吉金,自作龢鐘,樂賓客,誌勞諸侯,往,余之客,酓酓 孔協,世後,無疾自下,允位,汝之利,台孫皆永寶。"
王,相空田官賜,相,"庚伐陸,睪其王,𬟰 方綾相乘牡,釗不□其乘牡,與以□師。"
易,祈賜求祓綏,祈,"其用追孝于其皇考,用眉壽、黃耇 、霝 冬,萬年,子子孫孫,永寶用。"
覲,墜敏聞豫淑,墜,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
命,民邦眾福方,民,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
疾,大匡祇顯克,大,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
將,受國有之施,受,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
于,多厥有不其,多,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
夨,虢媵廩雩邾,虢,"唯王于伐楚,伯在炎,九月,既死霸丁丑,作册 令尊宜于王姜,姜賞令十朋、臣十家、鬲 百人。"
田,者為二屯我,者,"矩或取赤琥兩、韍 、賁一,裁廿朋,其捨三田。"
井,師榮叔令王,師,"唯元年六月,既望甲戌,王在杜,𢓜 于大室,白入佑師虎,即立中廷,嚮,王乎內史吳曰:册命。"
虎,此免頌書令,此,"唯元年六月,既望甲戌,王在杜,𢓜 于大室,白入佑師虎,即立中廷,嚮,王乎內史吳曰:册命。"
直,官就司乃鄙,官,"王曰:恒,令汝更喬克鄙,賜女鑾旂,用事,夙勿灋 朕令。"
鈞,朋訖礦日家,朋,"宮令宰僕賜甹 白金十,甹 敢拜稽首。"
靜,揚天王周殷,揚,"唯五月初吉,王在周,令冊內史賜免鹵百,免蔑女王休,用作盤盉 ,其萬寶用。"
𨝍,𣪕匄卲𩒨媵,𣪕,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
纘,匄媵卲𣪕𩒨,匄,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
咸,出入旦返退,出,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
門,立階家品夫,立,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
明,榮康上憲慶,榮,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
盂,王咸令伯厥,王,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
從,以授於蔑逆,以,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
賓,令頌免揚同,令,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
余,公克自侯子,公,"攻王光自作用劍,𬨤 允至,克多攻。"
棄,立辟遣賜詔,立,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
朕,齊燕厥我周,齊,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
事,疾叛令戎訟,疾,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
壺,告返出金赴,告,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
老,其汝唯敬毋,其,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
伯,君侯者余子,君,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
王,鮮宮宫宗台,鮮,"唯王卅又四祀,唯五月既午,王在京,禘 於昭,鮮蔑,祼王𬔧 ,祼三品,貝廿朋,對王休,作,子孫其永寶。"
孚,京次裘朔虞,京,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
侍,孟在唯肇立,孟,"余嚴天之命,入城不賡,春稔歲,吉日初庚,吳王𬨤 之穆贈舒金,青鋁尃 皇,以作持。"
鄀,虢媵廩邾烝,虢,"于子又自作旅,子孫孫永用。"
伯,休命考家賞,休,"拜𩒨 首,休朕寶君公,賜厥臣弟井五㮛 ,𧙧 冑、干戈,弗敢望伯休,對揚伯休。"
公,揚前于若烈,揚,"拜𩒨 首,休朕寶君公,賜厥臣弟井五㮛 ,𧙧 冑、干戈,弗敢望伯休,對揚伯休。"
總,王厥皇天聖,王,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
光,奠佑定保就,奠,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
休,祖祀戒侯有,祖,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
於,不是大毋有,不,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
之,蔑蔽宥諫尤,蔑,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
乃,秉正明元厥,秉,"唯越十又九年,王曰:者,汝亦虔秉丕經德,以克光,於之學,𧻚𧻚 哉,弼王,往捍庶盟,以祇朕位,今余其念乃有齋祝成,烈壯用爯 ,光之肆,汝其用茲,綏安乃壽,思逸康樂,勿有不義,於不啻,唯王命,元,德,子孫永保。"
邍,媵虢廩邾烝,媵,"唯九月,初吉庚申,曾子 彝為孟姬鑄媵 。"
八,既是不其四,既,"唯王正月,初吉丁亥,呂曰:余畢公之孫、呂伯之,余頡事君,余狩武,作爲余鐘,玄鋁,大鐘肆,其四堵,矯矯其龍,既伸暢虡 ,大鐘既懸,鼓,余不敢爲驕,我以享,樂我先祖,以祈眉壽,世子孫,永以爲寶。"
玉,既吾我靈其,既,"唯王正月,初吉丁亥,呂曰:余畢公之孫、呂伯之,余頡事君,余狩武,作爲余鐘,玄鋁,大鐘肆,其四堵,矯矯其龍,既伸暢虡 ,大鐘既懸,鼓,余不敢爲驕,我以享,樂我先祖,以祈眉壽,世子孫,永以爲寶。"
弁,東厥北南西,東,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
戌,宋蔡蠻衛斥,宋,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
朱,王公叔子侯,王,"唯王正月,初吉乙巳,□勾之孫□亘□喪,王欲復,擇吉金,自作龢鐘,以賓客,誌勞諸侯,往矣,余之客,酓酓 孔協,萬後,無疾自下,允位,同之利,台孫皆永寶。"
師,之見婚康生,之,"唯王正月,初吉乙巳,□勾之孫□亘□喪,王欲復,擇吉金,自作龢鐘,以賓客,誌勞諸侯,往矣,余之客,酓酓 孔協,萬後,無疾自下,允位,同之利,台孫皆永寶。"
汝,姓為乘國舟,姓,"唯王正月,初吉乙巳,□勾之孫□亘□喪,王欲復,擇吉金,自作龢鐘,以賓客,誌勞諸侯,往矣,余之客,酓酓 孔協,萬後,無疾自下,允位,同之利,台孫皆永寶。"
方,汝子衛之厥,汝,"庚伐陸,睪其王,𬟰 綾相乘牡,釗不□其王牡,與以□師。"
于,見朕不祖逆,見,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
威,政罰虐命福,政,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
曷,匄媵卲廩𣪕,匄,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
艱,上刑政命心,上,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
三,為就分者十,為,"矩或取赤琥兩、韍 兩、賁一,裁廿朋,其捨田田。"
白,叔伯尹子辛,叔,"唯元年六月,既望甲戌,在杜,𢓜 于大室,井入佑師虎,即立中廷,北,王乎內史吳曰:册命虎。"
鄙,令行事吏方,令,"王曰:恒,令汝更喬克直,賜女鑾旂,用事,夙夕灋 朕令。"
勿,考虔用效敬,考,"王曰:恒,令汝更喬克直,賜女鑾旂,用事,夙夕灋 朕令。"
冊,乎册周外王,乎,"唯五月初吉,王在周,令作內史賜免鹵百,免蔑靜女王休,用作盤盉 ,其萬年用。"
毛,榮定楷益井,榮,"唯二年正月初吉,王在周卲 宮,丁亥,王各于宣榭,伯入門,立中廷,佑祝𨝍 ,王乎內史册命𨝍 ,王:昔先王既命汝作邑,纘 五邑祝,今余唯申就乃命,賜汝赤、衡、鑾旂,事,𨝍 拜手𩒨 首,敢揚天子休命,𨝍 用作朕考龏 伯尊𣪕 ,𨝍 其壽,萬年無"
伯,室師堂保宗,室,"榮即酋厥故,□伯□□鬼,鬼以新□從,咸,折酋于□,王乎伯令盂人聝 入門,獻西旅,□□入燎周廟,盂以□入三門,即立中廷,北嚮,盂告即位,伯□□□□于明,繼伯,□伯,告咸,盂諸侯侯、甸、男□□從征,既咸,賓即位、贊賓,王乎贊盂,"
與,以命率令及,以,"榮即酋厥故,□伯□□鬼,鬼以新□從,咸,折酋于□,王乎伯令盂人聝 入門,獻西旅,□□入燎周廟,盂以□入三門,即立中廷,北嚮,盂告即位,伯□□□□于明,繼伯,□伯,告咸,盂諸侯侯、甸、男□□從征,既咸,賓即位、贊賓,王乎贊盂,"
盂,南王戎外于,南,"榮即酋厥故,□伯□□鬼,鬼以新□從,咸,折酋于□,王乎伯令盂人聝 入門,獻西旅,□□入燎周廟,盂以□入三門,即立中廷,北嚮,盂告即位,伯□□□□于明,繼伯,□伯,告咸,盂諸侯侯、甸、男□□從征,既咸,賓即位、贊賓,王乎贊盂,"
允,後曆寇肇遲,後,"攻王光自作用劍,𬨤 余至,克多攻。"
冊,乎親曰誕尹,乎,"王命尹,賜赤、幽衡、 勒。"
鋚,媵𩒨匄緇虢,媵,"王命尹,賜赤、幽衡、 勒。"
初,令率親光乎,令,"五年三月,既死霸庚寅,王格伐玁 于𫊣 。"
淵,己水鬼我人,己,"十四年中山王作鼎,于銘曰:烏乎,語不廢哉,寡人聞,與其溺於人也,寧溺於,昔者,燕君子噲 叡悟,長為人主,閈 於天下物矣,猶迷惑於子之而亡其,為天下戮,而況在於少君乎,昔者,吾先考成王,早棄臣,寡人幼童,未通智,傅姆是從,天降休命于朕,有厥忠"
夫,聖聰明弁睿,聖,"十四年中山王作鼎,于銘曰:烏乎,語不廢哉,寡人聞,與其溺於人也,寧溺於,昔者,燕君子噲 叡悟,長為人主,閈 於天下物矣,猶迷惑於子之而亡其,為天下戮,而況在於少君乎,昔者,吾先考成王,早棄臣,寡人幼童,未通智,傅姆是從,天降休命于朕,有厥忠"
邦,身國家命民,身,"十四年中山王作鼎,于銘曰:烏乎,語不廢哉,寡人聞,與其溺於人也,寧溺於,昔者,燕君子噲 叡悟,長為人主,閈 於天下物矣,猶迷惑於子之而亡其,為天下戮,而況在於少君乎,昔者,吾先考成王,早棄臣,寡人幼童,未通智,傅姆是從,天降休命于朕,有厥忠"
群,厥朕辟其夙,厥,"十四年中山王作鼎,于銘曰:烏乎,語不廢哉,寡人聞,與其溺於人也,寧溺於,昔者,燕君子噲 叡悟,長為人主,閈 於天下物矣,猶迷惑於子之而亡其,為天下戮,而況在於少君乎,昔者,吾先考成王,早棄臣,寡人幼童,未通智,傅姆是從,天降休命于朕,有厥忠"
止,事于逆廢召,事,"五年正月己丑,琱 甥有事,召來合事,余獻氏以壺,告曰:以君氏令曰,余老公,僕庸土田多,弋伯從許,公宕其,汝則宕貳,公宕其貳,汝則宕其,余惠于君氏大璋,報帛束、璜,召伯虎曰:余訊,我考我母令,余弗亂,余或致我考我母令, 甥則覲"
