true_char,pred_topk,pred1,context
享,享追饗撫景,享,"唯王正月,初吉丁亥,曰:余畢公之孫、呂伯子,余頡事君,余狩,作爲余鐘,玄鋁,大八肆,其四堵,矯矯其,既伸暢虡 ,大鐘既懸,玉鼓,余不敢爲驕,我以孝,樂我先祖,以祈眉壽,世世子孫,永以爲寶。"
尊,尊寶宗旅寳,尊,"叔角父作朕皇考宄 公𣪕 ,其子子孫孫永寶用,。"
受,大王受永顯,大,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
命,令命使賜為,令,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
賜,賜赐賞俾分,賜,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
衡,純衡黃織捋,純,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
𩒨,𩒨卲匄𬋴𣪕,𩒨,"王若曰:,丕顯文、武命,則乃祖奠周邦,今余汝嫡官邑人,先虎臣後:西門夷、秦夷、京夷、夷、師、側薪、華夷、弁夷、人、成周走亞、戌、秦人、降人、服夷,汝玄衣純、緇 、、戈琱 、厚、彤蘇、鑾旂、鋚 勒,用事, 首,對揚天"
以,用以俾好配,用,"唯王正月,初吉乙巳,□朱勾之孫□亘□喪,王欲師,擇吉金,自作龢鐘,樂賓客,誌勞諸侯,往,余之客,酓酓 孔協,世後,無疾自下,允位,汝之利,台孫皆永寶。"
萬,繼厥百事萬,繼,"唯王正月,初吉乙巳,□朱勾之孫□亘□喪,王欲師,擇吉金,自作龢鐘,樂賓客,誌勞諸侯,往,余之客,酓酓 孔協,世後,無疾自下,允位,汝之利,台孫皆永寶。"
王,相王得二御,相,"庚伐陸,睪其王,𬟰 方綾相乘牡,釗不□其乘牡,與以□師。"
母,考母妣姑祖,考,"唯正月己亥,和肇作皇懿龏 孟姬彝。"
其,其是壽此厥,其,"其用追孝于其皇考,用眉壽、黃耇 、霝 冬,萬年,子子孫孫,永寶用。"
享,享之終持常,享,"其用追孝于其皇考,用眉壽、黃耇 、霝 冬,萬年,子子孫孫,永寶用。"
休,休命賞恭報,休,"繁拜手𩒨 首,對揚公,用作文考辛公寶𱀵 彝,其萬年寶。"
受,受有勤天奠,受,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
命,德方民命邦,德,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
大,大厥朕威王,大,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
靖,廷淑靖祥虞,廷,"王若曰:父,丕顯文武,皇天引厭厥德配我有周,膺大命,率懷不廷方,亡不于文武耿光,唯天壯集厥,亦唯先正厥辟,爵堇命,肆皇天亡斁 ,臨保我有周,丕鞏先王配命,旻天威,司余小子弗彶 ,邦曷 吉,四方,大縱不,烏乎,余小子,湛艱,永鞏先王"
唯,在唯夏從若,在,"唯王于伐楚,伯在炎,九月,既死霸丁丑,作册 令尊宜于王姜,姜賞令十朋、臣十家、鬲 百人。"
貝,貝豆裘玉爵,貝,"唯王于伐楚,伯在炎,九月,既死霸丁丑,作册 令尊宜于王姜,姜賞令十朋、臣十家、鬲 百人。"
兩,兩十四匹朋,兩,"矩或取赤琥兩、韍 、賁一,裁廿朋,其捨三田。"
井,榮王井師高,榮,"唯元年六月,既望甲戌,王在杜,𢓜 于大室,白入佑師虎,即立中廷,嚮,王乎內史吳曰:册命。"
北,北西南雍眺,北,"唯元年六月,既望甲戌,王在杜,𢓜 于大室,白入佑師虎,即立中廷,嚮,王乎內史吳曰:册命。"
虎,師此虎汝頌,師,"唯元年六月,既望甲戌,王在杜,𢓜 于大室,白入佑師虎,即立中廷,嚮,王乎內史吳曰:册命。"
夕,夜夕暮晨老,夜,"王曰:恒,令汝更喬克鄙,賜女鑾旂,用事,夙勿灋 朕令。"
作,作史榮師鑄,作,"唯五月初吉,王在周,令冊內史賜免鹵百,免蔑女王休,用作盤盉 ,其萬寶用。"
年,年世壽邦姓,年,"唯五月初吉,王在周,令冊內史賜免鹵百,免蔑女王休,用作盤盉 ,其萬寶用。"
卲,卲𣪕𩒨𬁡匄,卲,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
王,王誓子若仲,王,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
命,命令詔典法,命,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
敢,敢盂永丕懋,敢,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
朕,朕厥我乃汝,朕,"唯二年正月初吉,王在周 宮,丁亥,王各于宣榭,毛伯入門,立中廷,佑祝 ,王乎內史册命𨝍 ,曰:昔先王既命汝作邑, 五邑祝,今余唯申就乃,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,對揚天子休命,𨝍 用作皇考龏 伯尊𣪕 ,𨝍 眉壽,萬年無"
盂,盂榮繁懋管,盂,"榮即酋厥故,□伯□□鬼,鬼以新□從,,折酋于□,王乎伯令以人聝 入門,獻西旅,□□入燎周廟,盂以□入三,即立中廷,北嚮,盂告伯即位,伯□□□□于伯,繼伯,□伯,告咸,與諸侯侯、甸、男□□盂征,既咸,賓即位、贊,王乎贊盂,"
王,齊王子楚師,齊,"唯五年三月,既死霸庚寅,初格伐玁 于𫊣 。"
曰,曰云言文者,曰,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
聞,聞畏患知禦,聞,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
於,於于大深其,於,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
其,厥其之齊燕,厥,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
乎,乎子也何國,乎,"唯十四年中山王作鼎,于銘:烏乎,語不廢哉,寡人之,與其溺於人也,寧溺淵,昔者,燕君子噲 叡夫悟,長為人主,閈 於天下之物矣,猶迷惑於子之而亡邦,為天下戮,而況在於少君,昔者,吾先考成王,早群臣,寡人幼童,未通智,唯傅姆是從,天降休命于邦,有厥忠"
事,疾戎事叛見,疾,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
伯,君尹子伯人,君,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
宕,宕休懋悍沮,宕,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
其,其汝又唯我,其,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
余,余我公刑汝,余,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
弗,弗非唯毋無,弗,"唯五年正月己丑,琱 甥有,召來合事,余獻氏以,告曰:以君氏令曰,余止公,僕庸土田多,弋氏從許,公宕其,汝則其貳,公宕其貳,汝則宕一,余惠于君氏大璋,報氏帛束、璜,召伯虎曰:既訊,我考我母令,余敢亂,余或致我考我母令,琱 甥則覲"
眉,眉考萬夭多,眉,"唯曾伯文自作寶,用賜壽、黃耇 ,其萬年,子孫孫。"
子,子之老女世,子,"唯曾伯文自作寶,用賜壽、黃耇 ,其萬年,子孫孫。"
戊,庚甲壬丙戊,庚,"唯王卅又四祀,唯五月既午,王在京,禘 於昭,鮮蔑,祼王𬔧 ,祼三品,貝廿朋,對王休,作,子孫其永寶。"
玉,玉璧鐘貝豆,玉,"唯王卅又四祀,唯五月既午,王在京,禘 於昭,鮮蔑,祼王𬔧 ,祼三品,貝廿朋,對王休,作,子孫其永寶。"
用,用萬永靈成,用,"唯王卅又四祀,唯五月既午,王在京,禘 於昭,鮮蔑,祼王𬔧 ,祼三品,貝廿朋,對王休,作,子孫其永寶。"
武,武文大惠匡,武,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
于,于於諸在逆,于,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
搏,戰搏蒐各執,戰,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
五,四六八卅五,四,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
百,廿百十三卅,廿,"唯十月,用玁 放𬌐 ,廣伐京師,告追于王,命公遣乃元士,羞追于京師,武公命多友率公車,羞追京師,癸未,戎伐,衣,多友西追,甲申之辰,于,多友有折首執訊,凡以公車折首二百又□又人,執訊廿又三人,俘戎車乘一十又七乘,卒復人,又搏于共"
光,乎光在白孫,乎,"余嚴天之命,入城不賡,春稔歲,吉日初庚,吳王𬨤 之穆贈舒金,青鋁尃 皇,以作持。"
子,子老女兒男,子,"于子又自作旅,子孫孫永用。"
賜,賜赐嗣衣執,賜,"拜𩒨 首,休朕寶君公,賜厥臣弟井五㮛 ,𧙧 冑、干戈,弗敢望伯休,對揚伯休。"
王,王公周子天,王,"唯四年二月,既生霸戊戌,在周師彔 宮,各大室,即,馬共佑,王乎史賜靳、鞹 、鋚 勒,敢對揚天子休,用作文考𣪕 ,其萬年,子子孫其永寶,木羊册。"
位,位立即身寢,位,"唯四年二月,既生霸戊戌,在周師彔 宮,各大室,即,馬共佑,王乎史賜靳、鞹 、鋚 勒,敢對揚天子休,用作文考𣪕 ,其萬年,子子孫其永寶,木羊册。"
册,册冊父赐賜,册,"唯四年二月,既生霸戊戌,在周師彔 宮,各大室,即,馬共佑,王乎史賜靳、鞹 、鋚 勒,敢對揚天子休,用作文考𣪕 ,其萬年,子子孫其永寶,木羊册。"
寶,尊寶旅寳宗,尊,"唯四年二月,既生霸戊戌,在周師彔 宮,各大室,即,馬共佑,王乎史賜靳、鞹 、鋚 勒,敢對揚天子休,用作文考𣪕 ,其萬年,子子孫其永寶,木羊册。"
孫,孫後鼎后子,孫,"唯四年二月,既生霸戊戌,在周師彔 宮,各大室,即,馬共佑,王乎史賜靳、鞹 、鋚 勒,敢對揚天子休,用作文考𣪕 ,其萬年,子子孫其永寶,木羊册。"
子,子孫徒裔臣,子,"唯王正月,初吉丁亥,呂曰:余畢公之孫、呂伯之,余頡事君,余狩武,作爲余鐘,玄鋁,大鐘肆,其四堵,矯矯其龍,既伸暢虡 ,大鐘既懸,鼓,余不敢爲驕,我以享,樂我先祖,以祈眉壽,世子孫,永以爲寶。"
孝,孝君友酒賓,孝,"唯王正月,初吉丁亥,呂曰:余畢公之孫、呂伯之,余頡事君,余狩武,作爲余鐘,玄鋁,大鐘肆,其四堵,矯矯其龍,既伸暢虡 ,大鐘既懸,鼓,余不敢爲驕,我以享,樂我先祖,以祈眉壽,世子孫,永以爲寶。"
世,百萬千十世,百,"唯王正月,初吉丁亥,呂曰:余畢公之孫、呂伯之,余頡事君,余狩武,作爲余鐘,玄鋁,大鐘肆,其四堵,矯矯其龍,既伸暢虡 ,大鐘既懸,鼓,余不敢爲驕,我以享,樂我先祖,以祈眉壽,世子孫,永以爲寶。"
𣪕,𣪕𥮉匄卲愍,𣪕,"叔角父作朕皇考宄 公尊 ,其子子孫孫永寶用,。"
命,命福德事政,命,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
汝,汝乃女厥王,汝,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
夷,人夷江水氏,人,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
汝,汝女召臣厥,汝,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
鑾,鑾朱縈畫旂,鑾,"王若曰:,丕顯文、武受,則乃祖奠周邦,今余命嫡官邑人,先虎臣後庸:西門夷、秦夷、京夷、、師、側薪、華夷、夷、人、成周走亞、、秦人、降人、服夷,賜玄衣純、緇 、衡、戈琱 、厚、彤蘇、旂、鋚 勒,用事,𩒨 首,對揚天"
樂,樂饗宴享酒,樂,"唯王正月,初吉乙巳,□勾之孫□亘□喪,王欲復,擇吉金,自作龢鐘,以賓客,誌勞諸侯,往矣,余之客,酓酓 孔協,萬後,無疾自下,允位,同之利,台孫皆永寶。"
世,年事世死歲,年,"唯王正月,初吉乙巳,□勾之孫□亘□喪,王欲復,擇吉金,自作龢鐘,以賓客,誌勞諸侯,往矣,余之客,酓酓 孔協,萬後,無疾自下,允位,同之利,台孫皆永寶。"
眉,眉考萬靈永,眉,"其用追孝于其皇考,用易壽、黃耇 、霝 冬,其年,子子孫孫,永寶用享。"
萬,萬邁千万眉,萬,"其用追孝于其皇考,用易壽、黃耇 、霝 冬,其年,子子孫孫,永寶用享。"
其,其壽用厥台,其,"繁拜手𩒨 首,對揚公休,用作文考辛公寶𱀵 彝,萬年寶。"
皇,皇於于則昊,皇,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
大,大天朕厥王,大,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
于,朕厥先于皇,朕,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
命,命福方祀夫,命,"王若曰:父,丕顯文武,天引厭厥德配我有周,膺受命,率懷不廷方,亡不覲文武耿光,唯天壯集厥命,亦唯先正厥辟,爵堇大,肆皇天亡斁 ,臨保我有,丕鞏先王配命,旻天疾,司余小子弗彶 ,邦將 吉,四方,大縱不靖,烏乎,余小子,湛于,永鞏先王"
