true_char,pred_topk,pred1,context
伐,至於入告之,至,唯 十 月 ， 用 放 ， 廣 京 師 ， 告 追 于 王 ， 命 武 公 乃 元 士 ， 羞 追 于 京 師 ， 武 命 多 友 率 公 車 ， 羞 追 于 京 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 友 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 公 車 折 首 二 百 又 □ 又 五 人 ， 執 訊 廿 又 三 人 ， 俘 戎 車 百 一 十 又 七 乘 ， 卒 復 人 俘 ， 又 搏 于 共 ， 折
遣,以王等之乃,以,唯 十 月 ， 用 放 ， 廣 京 師 ， 告 追 于 王 ， 命 武 公 乃 元 士 ， 羞 追 于 京 師 ， 武 命 多 友 率 公 車 ， 羞 追 于 京 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 友 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 公 車 折 首 二 百 又 □ 又 五 人 ， 執 訊 廿 又 三 人 ， 俘 戎 車 百 一 十 又 七 乘 ， 卒 復 人 俘 ， 又 搏 于 共 ， 折
乘,首餘者分十,首,唯 十 月 ， 用 放 ， 廣 京 師 ， 告 追 于 王 ， 命 武 公 乃 元 士 ， 羞 追 于 京 師 ， 武 命 多 友 率 公 車 ， 羞 追 于 京 ， 癸 未 ， 戎 伐 ， 衣 孚 ， 友 西 追 ， 甲 申 之 辰 ， 搏 于 ， 多 友 有 折 首 執 訊 ， 凡 公 車 折 首 二 百 又 □ 又 五 人 ， 執 訊 廿 又 三 人 ， 俘 戎 車 百 一 十 又 七 乘 ， 卒 復 人 俘 ， 又 搏 于 共 ， 折
侍,春青秋冬長,春,余 嚴 天 之 命 ， 入 城 不 賡 ， 春 稔 歲 ， 吉 日 初 庚 ， 吳 王 𬨤 之 穆 贈 舒 金 ， 青 鋁 皇 ， 以 作 持 。
光,吳王孫昭太,吳,余 嚴 天 之 命 ， 入 城 不 賡 ， 春 稔 歲 ， 吉 日 初 庚 ， 吳 王 𬨤 之 穆 贈 舒 金 ， 青 鋁 皇 ， 以 作 持 。
冑,戈牛馬骨牙,戈,拜 𩒨 首 ， 休 朕 寶 君 公 伯 ， 賜 厥 臣 弟 井 五 㮛 ， 賜 、 干 戈 ， 弗 敢 望 公 伯 休 ， 對 揚 伯 休 。
總,其之祇時祗,其,唯 越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 光 ， 於 之 學 ， 𧻚 𧻚 哉 ， 王 ， 往 捍 庶 盟 ， 以 祇 光 位 ， 今 余 其 念 乃 有 齋 休 成 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 汝 其 用 茲 ， 綏 安 乃 壽 ， 思 康 樂 ， 勿 有 不 義 ， 之 於 啻 ， 唯 王 命 ， 元 ， 乃 德 ， 子 孫 永 保 。
弼,而亦惟非於,而,唯 越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 光 ， 於 之 學 ， 𧻚 𧻚 哉 ， 王 ， 往 捍 庶 盟 ， 以 祇 光 位 ， 今 余 其 念 乃 有 齋 休 成 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 汝 其 用 茲 ， 綏 安 乃 壽 ， 思 康 樂 ， 勿 有 不 義 ， 之 於 啻 ， 唯 王 命 ， 元 ， 乃 德 ， 子 孫 永 保 。
朕,之其復為於,之,唯 越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 光 ， 於 之 學 ， 𧻚 𧻚 哉 ， 王 ， 往 捍 庶 盟 ， 以 祇 光 位 ， 今 余 其 念 乃 有 齋 休 成 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 汝 其 用 茲 ， 綏 安 乃 壽 ， 思 康 樂 ， 勿 有 不 義 ， 之 於 啻 ， 唯 王 命 ， 元 ， 乃 德 ， 子 孫 永 保 。
祝,所之其而俱,所,唯 越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 光 ， 於 之 學 ， 𧻚 𧻚 哉 ， 王 ， 往 捍 庶 盟 ， 以 祇 光 位 ， 今 余 其 念 乃 有 齋 休 成 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 汝 其 用 茲 ， 綏 安 乃 壽 ， 思 康 樂 ， 勿 有 不 義 ， 之 於 啻 ， 唯 王 命 ， 元 ， 乃 德 ， 子 孫 永 保 。
逸,於有之為其,於,唯 越 十 又 九 年 ， 王 曰 ： 者 ， 汝 亦 虔 秉 丕 經 德 ， 以 克 光 ， 於 之 學 ， 𧻚 𧻚 哉 ， 王 ， 往 捍 庶 盟 ， 以 祇 光 位 ， 今 余 其 念 乃 有 齋 休 成 ， 烈 壯 用 爯 ， 光 之 於 肆 ， 汝 其 用 茲 ， 綏 安 乃 壽 ， 思 康 樂 ， 勿 有 不 義 ， 之 於 啻 ， 唯 王 命 ， 元 ， 乃 德 ， 子 孫 永 保 。
考,首祖之先师,首,既 拜 𩒨 首 ， 升 于 厥 文 祖 。
邍,孟孫孔子王,孟,唯 九 月 ， 初 吉 庚 申 ， 曾 子 彝 為 孟 姬 鑄 媵 。
即,三四五一王,三,唯 四 年 二 月 ， 既 生 霸 戊 戌 ， 王 在 周 師 彔 宮 ， 各 大 室 ， 位 ， 馬 共 佑 ， 王 乎 史 册 賜 靳 、 鞹 芾 、 鋚 勒 ， 對 揚 天 子 休 ， 用 作 文 考 寶 ， 其 萬 年 ， 子 子 孫 孫 其 寶 ， 木 羊 册 。
敢,以王並又而,以,唯 四 年 二 月 ， 既 生 霸 戊 戌 ， 王 在 周 師 彔 宮 ， 各 大 室 ， 位 ， 馬 共 佑 ， 王 乎 史 册 賜 靳 、 鞹 芾 、 鋚 勒 ， 對 揚 天 子 休 ， 用 作 文 考 寶 ， 其 萬 年 ， 子 子 孫 孫 其 寶 ， 木 羊 册 。
永,大三文珍家,大,唯 四 年 二 月 ， 既 生 霸 戊 戌 ， 王 在 周 師 彔 宮 ， 各 大 室 ， 位 ， 馬 共 佑 ， 王 乎 史 册 賜 靳 、 鞹 芾 、 鋚 勒 ， 對 揚 天 子 休 ， 用 作 文 考 寶 ， 其 萬 年 ， 子 子 孫 孫 其 寶 ， 木 羊 册 。
龍,聲風樂法力,聲,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
玉,大其鼓長一,大,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
壽,月德光聲山,月,唯 王 正 月 ， 初 吉 丁 亥 ， 呂 曰 ： 余 畢 公 之 孫 、 呂 伯 之 ， 余 頡 事 君 ， 余 狩 武 ， 作 爲 余 鐘 ， 玄 鋁 ， 大 八 肆 ， 其 四 堵 ， 矯 矯 其 ， 既 伸 暢 虡 ， 大 鐘 既 懸 ， 鼓 ， 余 不 敢 爲 驕 ， 我 享 孝 ， 樂 我 先 祖 ， 以 祈 眉 ， 世 世 子 孫 ， 永 以 爲 寶 。
受,之功聖明大,之,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
命,為以有是乃,為,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
庸,夷人曰者有,夷,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
賜,以及則今而,以,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
旂,輿儀章夷蘇,輿,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
對,宣以弘表褒,宣,王 若 曰 ： ， 丕 顯 文 、 武 命 ， 則 乃 祖 奠 周 邦 ， 今 余 汝 嫡 官 邑 人 ， 先 虎 臣 後 ： 西 門 夷 、 秦 夷 、 京 夷 、 夷 、 師 、 側 薪 、 華 夷 、 弁 夷 、 人 、 成 周 走 亞 、 戌 、 秦 人 、 降 人 、 服 夷 ， 汝 玄 衣 純 、 緇 芾 、 衡 、 戈 琱 、 厚 、 彤 蘇 、 鑾 、 鋚 勒 ， 用 事 ， 𩒨 首 ， 揚 天 子 休 命 ，
朱,與母王父子,與,唯 王 正 月 ， 初 吉 乙 巳 ， □ 勾 之 孫 □ 亘 □ 喪 ， 王 欲 復 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 賓 客 ， 誌 勞 諸 侯 ， 往 矣 ， 余 之 客 ， 酓 酓 孔 協 ， 萬 世 ， 無 疾 自 下 ， 允 位 ， 同 汝 利 ， 台 孫 皆 永 寶 。
師,喪葬位之生,喪,唯 王 正 月 ， 初 吉 乙 巳 ， □ 勾 之 孫 □ 亘 □ 喪 ， 王 欲 復 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 賓 客 ， 誌 勞 諸 侯 ， 往 矣 ， 余 之 客 ， 酓 酓 孔 協 ， 萬 世 ， 無 疾 自 下 ， 允 位 ， 同 汝 利 ， 台 孫 皆 永 寶 。
樂,為作其爲當,為,唯 王 正 月 ， 初 吉 乙 巳 ， □ 勾 之 孫 □ 亘 □ 喪 ， 王 欲 復 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 賓 客 ， 誌 勞 諸 侯 ， 往 矣 ， 余 之 客 ， 酓 酓 孔 協 ， 萬 世 ， 無 疾 自 下 ， 允 位 ， 同 汝 利 ， 台 孫 皆 永 寶 。
後,王人家子公,王,唯 王 正 月 ， 初 吉 乙 巳 ， □ 勾 之 孫 □ 亘 □ 喪 ， 王 欲 復 ， 擇 吉 金 ， 自 作 龢 鐘 ， 以 賓 客 ， 誌 勞 諸 侯 ， 往 矣 ， 余 之 客 ， 酓 酓 孔 協 ， 萬 世 ， 無 疾 自 下 ， 允 位 ， 同 汝 利 ， 台 孫 皆 永 寶 。
綾,之王子其國,之,庚 伐 陸 ， 睪 其 王 ， 𬟰 方 相 乘 牡 ， 釗 不 □ 其 王 乘 ， 與 以 □ 師 。
衡,玉璽綬銀清,玉,賜 汝 玄 衣 純 、 赤 芾 、 朱 、 鑾 旂 。
懿,女之母皇和,女,唯 正 月 己 亥 ， 和 肇 作 皇 母 龏 孟 姬 彝 。
眉,黃於長周三,黃,其 用 追 孝 于 其 皇 考 ， 用 易 壽 、 黃 耇 、 霝 冬 ， 其 萬 年 ， 子 子 孫 孫 ， 永 寶 用 享 。
用,詩其以操繁,詩,繁 拜 手 𩒨 首 ， 對 揚 公 休 ， 作 文 考 辛 公 寶 𱀵 彝 ， 其 萬 寶 。
年,之有國公為,之,繁 拜 手 𩒨 首 ， 對 揚 公 休 ， 作 文 考 辛 公 寶 𱀵 彝 ， 其 萬 寶 。
膺,不未以自遂,不,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
不,天朝之臣國,天,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
厥,大之其有於,大,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
爵,大天延復以,大,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
保,於朝見覲襲,於,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
旻,皇天先惟明,皇,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
邦,大諸王天其,大,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
湛,之歸死不於,之,王 若 曰 ： 父 ， 丕 顯 文 武 ， 皇 天 引 厭 厥 德 配 我 有 周 ， 受 大 命 ， 率 懷 不 廷 方 ， 亡 覲 于 文 武 耿 光 ， 唯 天 壯 集 命 ， 亦 唯 先 正 厥 辟 ， 堇 大 命 ， 肆 皇 天 亡 ， 臨 我 有 周 ， 丕 鞏 先 王 配 命 ， 天 疾 威 ， 司 余 小 子 弗 彶 ， 將 曷 吉 ， 四 方 ， 大 縱 靖 ， 烏 乎 ， 余 小 子 ， 于 艱 ， 永 鞏 先
九,三二一四有,三,唯 王 于 伐 楚 ， 伯 在 炎 ， 唯 月 ， 既 死 霸 丁 丑 ， 作 册 夨 尊 宜 于 王 姜 ， 姜 賞 令 貝 十 、 臣 十 家 、 鬲 百 人 。
令,之以帝其大,之,唯 王 于 伐 楚 ， 伯 在 炎 ， 唯 月 ， 既 死 霸 丁 丑 ， 作 册 夨 尊 宜 于 王 姜 ， 姜 賞 令 貝 十 、 臣 十 家 、 鬲 百 人 。
朋,家三人國一,家,唯 王 于 伐 楚 ， 伯 在 炎 ， 唯 月 ， 既 死 霸 丁 丑 ， 作 册 夨 尊 宜 于 王 姜 ， 姜 賞 令 貝 十 、 臣 十 家 、 鬲 百 人 。
太,王帝公國氏,王,唯 王 正 月 ， 初 吉 丁 亥 ， 黃 子 伯 克 作 仲 嬴 [ UNK - 10162 - 0 ] 媵 盤 ， 用 祈 眉 壽 萬 無 疆 ， 子 子 孫 孫 ， 永 寶 用 。
年,有用餘之民,有,季 良 父 作 崇 媵 ， 其 萬 ， 子 子 孫 孫 永 寶 用 。
休,禮之孫公尊,禮,卯 拜 手 𩒨 首 ， 敢 對 揚 榮 伯 ， 用 作 寶 尊 ， 卯 其 萬 年 ， 子 子 孫 孫 永 寶 用 。
齊,諸孟昭夏武,諸,侯 作 媵 寬 孟 姜 膳 敦 。
王,又詔復下有,又,冊 命 尹 ， 賜 赤 芾 、 幽 衡 、 鋚 勒 。
唯,十第其元初,十,五 年 三 月 ， 既 死 霸 庚 寅 ， 初 格 伐 于 𫊣 。
王,其又以之遂,其,五 年 三 月 ， 既 死 霸 庚 寅 ， 初 格 伐 于 𫊣 。
二,之爾勒子和,之,亥 ， 王 在 寢 ， 賞 寢 敄 □ 貝 朋 ， 用 作 祖 癸 寶 尊 。
唯,今於自十至,今,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
爽,日月夜時朔,日,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
明,盂王日宴曰,盂,八 月 既 望 ， 辰 在 甲 申 ， 昧 ， 三 左 三 右 多 君 入 服 酒 ， ， 王 各 周 廟 ， □□□ 邦 賓 ， 延 邦 賓 尊 其 旅 服 ， 東 嚮 ， 以 多 旂 佩 ， 鬼 方 子 □□ 入 門 ， 告 曰 ： 王 令 盂 以 □□ 鬼 方 ， □□□ 聝 □ ， 執 酋 人 ， 獲 聝 四 千 八 百 又 二 聝 ， 俘 人 萬 三 千 八 十 一 人 ， 俘 四 □□ 匹 ， 俘 車 卅 輛 ， 俘 三 百 五 十 五
